Transaction_ID,Date,Amount,Category,Type,Payment_Mode,Merchant,Notes,Month_Num,Month_Name,Day_of_Week,Week_Number,Spend_Bucket,Is_Weekend,Is_Anomaly,Quarter
TXN10577,2024-07-26,4467.1,Education,Need,GPay,upGrad,upGrad payment,7,July,Friday,30,Large,No,No,Q3
TXN10795,2024-10-08,1138.99,Health & Medical,Need,PhonePe,Medplus,Medplus payment,10,October,Tuesday,41,Medium,No,No,Q4
TXN10085,2024-02-05,821.53,Subscriptions,Want,Paytm,Amazon Prime,Amazon Prime payment,2,February,Monday,6,Medium,No,No,Q1
TXN10242,2024-04-13,410.79,Food & Dining,Need,PhonePe,McDonald's,McDonald's payment,4,April,Saturday,15,Small,Yes,No,Q2
TXN10698,2024-09-06,2953.76,Shopping,Want,GPay,Amazon,Amazon payment,9,September,Friday,36,Large,No,No,Q3
TXN10159,2024-03-06,1465.58,Groceries,Need,Paytm,BigBasket,BigBasket payment,3,March,Wednesday,10,Medium,No,No,Q1
TXN10524,2024-07-12,315.03,Health & Medical,Need,Paytm,Local Clinic,Local Clinic payment,7,July,Friday,28,Small,No,No,Q3
TXN10035,2024-01-13,1129.78,Groceries,Need,GPay,Zepto,Zepto payment,1,January,Saturday,2,Medium,Yes,No,Q1
TXN10540,2024-07-15,1291.65,Shopping,Want,GPay,Flipkart,Flipkart payment,7,July,Monday,29,Medium,No,No,Q3
TXN10170,2024-03-10,3923.43,Travel,Want,GPay,OYO,OYO payment,3,March,Sunday,10,Large,Yes,No,Q1
TXN10654,2024-08-20,2441.39,Shopping,Want,Amazon Pay,Ajio,Ajio payment,8,August,Tuesday,34,Large,No,No,Q3
TXN10907,2024-11-17,795.87,Entertainment,Want,GPay,Spotify,Spotify payment,11,November,Sunday,46,Medium,Yes,No,Q4
TXN10874,2024-11-07,593.43,Food & Dining,Need,Amazon Pay,McDonald's,McDonald's payment,11,November,Thursday,45,Medium,No,No,Q4
TXN10864,2024-11-03,644.16,Food & Dining,Need,Paytm,Cafe Coffee Day,Cafe Coffee Day payment,11,November,Sunday,44,Medium,Yes,No,Q4
TXN10962,2024-12-10,439.09,Bills & Utilities,Need,Paytm,Airtel,Airtel payment,12,December,Tuesday,50,Small,No,No,Q4
TXN10733,2024-09-15,479.36,Food & Dining,Need,Paytm,Dominos,Dominos payment,9,September,Sunday,37,Small,Yes,No,Q3
TXN10095,2024-02-08,248.0,Groceries,Need,BHIM UPI,Zepto,Zepto payment,2,February,Thursday,6,Small,No,No,Q1
TXN10563,2024-07-22,4880.92,Shopping,Want,PhonePe,Flipkart,Flipkart payment,7,July,Monday,30,Large,No,No,Q3
TXN10240,2024-04-11,737.07,Subscriptions,Want,Paytm,Amazon Prime,Amazon Prime payment,4,April,Thursday,15,Medium,No,No,Q2
TXN10742,2024-09-17,272.92,Transport,Need,GPay,Local Auto,Local Auto payment,9,September,Tuesday,38,Small,No,No,Q3
TXN10574,2024-07-26,633.62,Miscellaneous,Want,PhonePe,Repair Shop,Repair Shop payment,7,July,Friday,30,Medium,No,No,Q3
TXN10690,2024-09-02,706.32,Food & Dining,Need,PhonePe,Zomato,Zomato payment,9,September,Monday,36,Medium,No,No,Q3
TXN10460,2024-06-24,1255.3,Miscellaneous,Want,GPay,Repair Shop,Repair Shop payment,6,June,Monday,26,Medium,No,No,Q2
TXN10553,2024-07-20,1917.65,Bills & Utilities,Need,PhonePe,Airtel,Airtel payment,7,July,Saturday,29,Medium,Yes,No,Q3
TXN10895,2024-11-12,1380.29,Miscellaneous,Want,Amazon Pay,Repair Shop,Repair Shop payment,11,November,Tuesday,46,Medium,No,No,Q4
TXN10206,2024-03-26,2442.29,Groceries,Need,Paytm,Zepto,Zepto payment,3,March,Tuesday,13,Large,No,No,Q1
TXN10392,2024-06-07,992.83,Miscellaneous,Want,PhonePe,Gift,Gift payment,6,June,Friday,23,Medium,No,No,Q2
TXN10794,2024-10-08,422.19,Food & Dining,Need,GPay,Swiggy,Swiggy payment,10,October,Tuesday,41,Small,No,No,Q4
TXN10397,2024-06-09,7624.84,Travel,Want,GPay,Goibibo,Goibibo payment,6,June,Sunday,23,Large,Yes,Yes,Q2
TXN10766,2024-09-26,1762.23,Bills & Utilities,Need,Paytm,LPG Booking,LPG Booking payment,9,September,Thursday,39,Medium,No,No,Q3
TXN10865,2024-11-03,8652.52,Travel,Want,GPay,MakeMyTrip,MakeMyTrip payment,11,November,Sunday,44,Large,Yes,Yes,Q4
TXN10217,2024-04-04,1852.06,Miscellaneous,Want,PhonePe,Temple,Temple payment,4,April,Thursday,14,Medium,No,No,Q2
TXN10004,2024-01-03,818.29,Bills & Utilities,Need,Amazon Pay,Jio,Jio payment,1,January,Wednesday,1,Medium,No,No,Q1
TXN10768,2024-09-27,944.17,Subscriptions,Want,PhonePe,Netflix,Netflix payment,9,September,Friday,39,Medium,No,No,Q3
TXN10642,2024-08-16,795.38,Food & Dining,Need,Paytm,Zomato,Zomato payment,8,August,Friday,33,Medium,No,No,Q3
TXN10914,2024-11-20,560.0,Transport,Need,PhonePe,IRCTC,IRCTC payment,11,November,Wednesday,47,Medium,No,No,Q4
TXN10612,2024-08-08,6382.35,Travel,Want,PhonePe,IRCTC,IRCTC payment,8,August,Thursday,32,Large,No,No,Q3
TXN10738,2024-09-16,680.9,Food & Dining,Need,GPay,Local Dhaba,Local Dhaba payment,9,September,Monday,38,Medium,No,No,Q3
TXN10546,2024-07-18,2072.08,Health & Medical,Need,Paytm,Fortis Hospital,Fortis Hospital payment,7,July,Thursday,29,Large,No,No,Q3
TXN10725,2024-09-14,423.57,Miscellaneous,Want,PhonePe,Salon,Salon payment,9,September,Saturday,37,Small,Yes,No,Q3
TXN10683,2024-08-28,7899.53,Education,Need,Amazon Pay,Books & Stationery,Books & Stationery payment,8,August,Wednesday,35,Large,No,Yes,Q3
TXN10098,2024-02-08,424.4,Transport,Need,GPay,Ola,Ola payment,2,February,Thursday,6,Small,No,No,Q1
TXN10804,2024-10-12,317.13,Food & Dining,Need,Paytm,Swiggy,Swiggy payment,10,October,Saturday,41,Small,Yes,No,Q4
TXN10727,2024-09-14,8164.86,Travel,Want,GPay,OYO,OYO payment,9,September,Saturday,37,Large,Yes,Yes,Q3
TXN10573,2024-07-25,2898.45,Shopping,Want,Amazon Pay,Ajio,Ajio payment,7,July,Thursday,30,Large,No,No,Q3
TXN10406,2024-06-10,698.91,Food & Dining,Need,PhonePe,McDonald's,McDonald's payment,6,June,Monday,24,Medium,No,No,Q2
TXN10502,2024-07-06,1654.05,Miscellaneous,Want,GPay,Salon,Salon payment,7,July,Saturday,27,Medium,Yes,No,Q3
TXN10047,2024-01-18,284.88,Food & Dining,Need,Amazon Pay,Local Dhaba,Local Dhaba payment,1,January,Thursday,3,Small,No,No,Q1
TXN10032,2024-01-12,2054.24,Groceries,Need,PhonePe,Reliance Fresh,Reliance Fresh payment,1,January,Friday,2,Large,No,No,Q1
TXN10779,2024-10-02,504.1,Subscriptions,Want,BHIM UPI,Hotstar,Hotstar payment,10,October,Wednesday,40,Medium,No,No,Q4
TXN10839,2024-10-23,307.24,Miscellaneous,Want,GPay,Salon,Salon payment,10,October,Wednesday,43,Small,No,No,Q4
TXN10200,2024-03-23,65.86,Entertainment,Want,GPay,Spotify,Spotify payment,3,March,Saturday,12,Small,Yes,No,Q1
TXN10134,2024-02-22,591.76,Food & Dining,Need,GPay,Dominos,Dominos payment,2,February,Thursday,8,Medium,No,No,Q1
TXN10027,2024-01-11,1474.55,Shopping,Want,Paytm,Nykaa,Nykaa payment,1,January,Thursday,2,Medium,No,No,Q1
TXN10947,2024-12-04,946.61,Miscellaneous,Want,PhonePe,ATM Withdrawal,ATM Withdrawal payment,12,December,Wednesday,49,Medium,No,No,Q4
TXN10230,2024-04-08,1674.06,Groceries,Need,GPay,Local Kirana,Local Kirana payment,4,April,Monday,15,Medium,No,No,Q2
TXN10489,2024-07-03,601.57,Food & Dining,Need,GPay,Swiggy,Swiggy payment,7,July,Wednesday,27,Medium,No,No,Q3
TXN10772,2024-09-28,1995.74,Groceries,Need,Paytm,Zepto,Zepto payment,9,September,Saturday,39,Medium,Yes,No,Q3
TXN10378,2024-06-03,2586.3,Groceries,Need,BHIM UPI,Local Kirana,Local Kirana payment,6,June,Monday,23,Large,No,No,Q2
TXN10288,2024-05-02,7601.93,Education,Need,BHIM UPI,upGrad,upGrad payment,5,May,Thursday,18,Large,No,Yes,Q2
TXN10418,2024-06-13,521.02,Transport,Need,GPay,Uber,Uber payment,6,June,Thursday,24,Medium,No,No,Q2
TXN10674,2024-08-26,6533.4,Travel,Want,PhonePe,Yatra,Yatra payment,8,August,Monday,35,Large,No,No,Q3
TXN10391,2024-06-07,280.87,Entertainment,Want,PhonePe,BookMyShow,BookMyShow payment,6,June,Friday,23,Small,No,No,Q2
TXN10592,2024-08-01,693.47,Entertainment,Want,GPay,PVR Cinemas,PVR Cinemas payment,8,August,Thursday,31,Medium,No,No,Q3
TXN10498,2024-07-05,3566.31,Shopping,Want,GPay,Myntra,Myntra payment,7,July,Friday,27,Large,No,No,Q3
TXN10138,2024-02-24,1591.51,Transport,Need,Paytm,Ola,Ola payment,2,February,Saturday,8,Medium,Yes,No,Q1
TXN10062,2024-01-24,452.57,Transport,Need,PhonePe,Ola,Ola payment,1,January,Wednesday,4,Small,No,No,Q1
TXN10471,2024-06-26,1385.05,Miscellaneous,Want,GPay,Temple,Temple payment,6,June,Wednesday,26,Medium,No,No,Q2
TXN10647,2024-08-18,2169.12,Miscellaneous,Want,GPay,Donation,Donation payment,8,August,Sunday,33,Large,Yes,No,Q3
TXN10128,2024-02-21,5350.58,Education,Need,Amazon Pay,Unacademy,Unacademy payment,2,February,Wednesday,8,Large,No,No,Q1
TXN10996,2024-12-27,2593.22,Shopping,Want,PhonePe,Myntra,Myntra payment,12,December,Friday,52,Large,No,No,Q4
TXN10520,2024-07-10,1304.1,Groceries,Need,GPay,BigBasket,BigBasket payment,7,July,Wednesday,28,Medium,No,No,Q3
TXN10838,2024-10-23,109.61,Food & Dining,Need,GPay,Zomato,Zomato payment,10,October,Wednesday,43,Small,No,No,Q4
TXN10982,2024-12-20,695.73,Miscellaneous,Want,PhonePe,Donation,Donation payment,12,December,Friday,51,Medium,No,No,Q4
TXN10064,2024-01-24,464.18,Transport,Need,Amazon Pay,Local Auto,Local Auto payment,1,January,Wednesday,4,Small,No,No,Q1
TXN10812,2024-10-14,605.75,Groceries,Need,PhonePe,Reliance Fresh,Reliance Fresh payment,10,October,Monday,42,Medium,No,No,Q4
TXN10014,2024-01-07,1144.36,Subscriptions,Want,BHIM UPI,LinkedIn Premium,LinkedIn Premium payment,1,January,Sunday,1,Medium,Yes,No,Q1
TXN10156,2024-03-05,2908.58,Bills & Utilities,Need,GPay,MPPKVVCL,MPPKVVCL payment,3,March,Tuesday,10,Large,No,No,Q1
TXN10040,2024-01-15,2734.52,Groceries,Need,GPay,Blinkit,Blinkit payment,1,January,Monday,3,Large,No,No,Q1
TXN10492,2024-07-04,2922.14,Bills & Utilities,Need,PhonePe,MPPKVVCL,No Description,7,July,Thursday,27,Large,No,No,Q3
TXN10379,2024-06-04,1005.22,Education,Need,GPay,upGrad,upGrad payment,6,June,Tuesday,23,Medium,No,No,Q2
TXN10187,2024-03-20,3397.18,Shopping,Want,Paytm,Flipkart,Flipkart payment,3,March,Wednesday,12,Large,No,No,Q1
TXN10763,2024-09-25,500.51,Groceries,Need,BHIM UPI,DMart,DMart payment,9,September,Wednesday,39,Medium,No,No,Q3
TXN10216,2024-04-04,641.5,Shopping,Want,BHIM UPI,Myntra,Myntra payment,4,April,Thursday,14,Medium,No,No,Q2
TXN10791,2024-10-06,2578.31,Shopping,Want,BHIM UPI,Amazon,Amazon payment,10,October,Sunday,40,Large,Yes,No,Q4
TXN10052,2024-01-20,437.82,Food & Dining,Need,GPay,Local Dhaba,Local Dhaba payment,1,January,Saturday,3,Small,Yes,No,Q1
TXN10878,2024-11-08,3304.69,Bills & Utilities,Need,GPay,LPG Booking,LPG Booking payment,11,November,Friday,45,Large,No,No,Q4
TXN10337,2024-05-19,8120.38,Education,Need,Paytm,Books & Stationery,Books & Stationery payment,5,May,Sunday,20,Large,Yes,Yes,Q2
TXN10748,2024-09-19,2765.22,Shopping,Want,PhonePe,Flipkart,No Description,9,September,Thursday,38,Large,No,No,Q3
TXN10719,2024-09-12,427.01,Subscriptions,Want,PhonePe,Spotify,Spotify payment,9,September,Thursday,37,Small,No,No,Q3
TXN10724,2024-09-14,351.99,Transport,Need,GPay,IRCTC,IRCTC payment,9,September,Saturday,37,Small,Yes,No,Q3
TXN10295,2024-05-05,326.66,Entertainment,Want,Paytm,Hotstar,Hotstar payment,5,May,Sunday,18,Small,Yes,No,Q2
TXN10701,2024-09-07,247.45,Transport,Need,Amazon Pay,Ola,Ola payment,9,September,Saturday,36,Small,Yes,No,Q3
TXN10251,2024-04-15,403.4,Transport,Need,GPay,RedBus,RedBus payment,4,April,Monday,16,Small,No,No,Q2
TXN10726,2024-09-14,1896.04,Shopping,Want,Amazon Pay,Nykaa,Nykaa payment,9,September,Saturday,37,Medium,Yes,No,Q3
TXN10461,2024-06-24,1954.15,Groceries,Need,GPay,Blinkit,No Description,6,June,Monday,26,Medium,No,No,Q2
TXN10455,2024-06-23,1732.95,Health & Medical,Need,GPay,Medplus,Medplus payment,6,June,Sunday,25,Medium,Yes,No,Q2
TXN10815,2024-10-15,1633.89,Miscellaneous,Want,GPay,Gift,Gift payment,10,October,Tuesday,42,Medium,No,No,Q4
TXN10862,2024-11-03,2069.31,Bills & Utilities,Need,BHIM UPI,BESCOM,BESCOM payment,11,November,Sunday,44,Large,Yes,No,Q4
TXN10269,2024-04-21,560.82,Bills & Utilities,Need,GPay,LPG Booking,LPG Booking payment,4,April,Sunday,16,Medium,Yes,No,Q2
TXN10201,2024-03-24,15537.45,Shopping,Want,PhonePe,Ajio,Ajio payment,3,March,Sunday,12,Large,Yes,Yes,Q1
TXN10161,2024-03-07,607.56,Food & Dining,Need,Paytm,McDonald's,McDonald's payment,3,March,Thursday,10,Medium,No,No,Q1
TXN10555,2024-07-21,634.41,Subscriptions,Want,BHIM UPI,Netflix,Netflix payment,7,July,Sunday,29,Medium,Yes,No,Q3
TXN10729,2024-09-15,641.66,Health & Medical,Need,Paytm,1mg,1mg payment,9,September,Sunday,37,Medium,Yes,No,Q3
TXN10401,2024-06-09,3118.95,Shopping,Want,GPay,Flipkart,Flipkart payment,6,June,Sunday,23,Large,Yes,No,Q2
TXN10702,2024-09-07,2508.97,Health & Medical,Need,GPay,Local Clinic,Local Clinic payment,9,September,Saturday,36,Large,Yes,No,Q3
TXN10476,2024-06-27,588.53,Entertainment,Want,Paytm,Netflix,Netflix payment,6,June,Thursday,26,Medium,No,No,Q2
TXN10821,2024-10-17,337.68,Transport,Need,GPay,Local Auto,No Description,10,October,Thursday,42,Small,No,No,Q4
TXN10771,2024-09-28,1450.51,Miscellaneous,Want,GPay,Repair Shop,Repair Shop payment,9,September,Saturday,39,Medium,Yes,No,Q3
TXN10105,2024-02-11,247.09,Transport,Need,GPay,Local Auto,Local Auto payment,2,February,Sunday,6,Small,Yes,No,Q1
TXN10565,2024-07-22,633.79,Food & Dining,Need,GPay,Dominos,Dominos payment,7,July,Monday,30,Medium,No,No,Q3
TXN10389,2024-06-06,2253.04,Groceries,Need,GPay,DMart,DMart payment,6,June,Thursday,23,Large,No,No,Q2
TXN10001,2024-01-01,2934.69,Bills & Utilities,Need,GPay,BESCOM,BESCOM payment,1,January,Monday,1,Large,No,No,Q1
TXN10990,2024-12-22,2359.19,Miscellaneous,Want,BHIM UPI,ATM Withdrawal,ATM Withdrawal payment,12,December,Sunday,51,Large,Yes,No,Q4
TXN10561,2024-07-22,390.67,Subscriptions,Want,Paytm,iCloud,iCloud payment,7,July,Monday,30,Small,No,No,Q3
TXN10931,2024-11-26,9167.41,Groceries,Need,PhonePe,BigBasket,BigBasket payment,11,November,Tuesday,48,Large,No,Yes,Q4
TXN10080,2024-02-01,3328.76,Travel,Want,PhonePe,MakeMyTrip,MakeMyTrip payment,2,February,Thursday,5,Large,No,No,Q1
TXN10205,2024-03-25,4758.66,Travel,Want,PhonePe,Goibibo,Goibibo payment,3,March,Monday,13,Large,No,No,Q1
TXN10034,2024-01-12,4131.35,Travel,Want,Amazon Pay,IRCTC,IRCTC payment,1,January,Friday,2,Large,No,No,Q1
TXN10775,2024-10-01,772.3,Entertainment,Want,GPay,Hotstar,Hotstar payment,10,October,Tuesday,40,Medium,No,No,Q4
TXN10508,2024-07-08,20.11,Transport,Need,GPay,Rapido,Rapido payment,7,July,Monday,28,Small,No,No,Q3
TXN10427,2024-06-16,5338.4,Education,Need,GPay,Unacademy,Unacademy payment,6,June,Sunday,24,Large,Yes,No,Q2
TXN10454,2024-06-23,493.99,Food & Dining,Need,BHIM UPI,Cafe Coffee Day,Cafe Coffee Day payment,6,June,Sunday,25,Small,Yes,No,Q2
TXN10366,2024-05-27,192.53,Subscriptions,Want,PhonePe,iCloud,iCloud payment,5,May,Monday,22,Small,No,No,Q2
TXN10091,2024-02-07,1686.18,Miscellaneous,Want,GPay,Temple,Temple payment,2,February,Wednesday,6,Medium,No,No,Q1
TXN10339,2024-05-19,6196.83,Travel,Want,GPay,OYO,OYO payment,5,May,Sunday,20,Large,Yes,No,Q2
TXN10897,2024-11-13,620.24,Entertainment,Want,GPay,YouTube Premium,YouTube Premium payment,11,November,Wednesday,46,Medium,No,No,Q4
TXN10564,2024-07-22,549.11,Transport,Need,PhonePe,Local Auto,Local Auto payment,7,July,Monday,30,Medium,No,No,Q3
TXN10345,2024-05-21,5825.93,Education,Need,Paytm,Books & Stationery,Books & Stationery payment,5,May,Tuesday,21,Large,No,No,Q2
TXN10776,2024-10-01,3185.44,Shopping,Want,GPay,Amazon,Amazon payment,10,October,Tuesday,40,Large,No,No,Q4
TXN10241,2024-04-11,389.83,Groceries,Need,GPay,BigBasket,BigBasket payment,4,April,Thursday,15,Small,No,No,Q2
TXN10013,2024-01-07,806.62,Health & Medical,Need,GPay,1mg,1mg payment,1,January,Sunday,1,Medium,Yes,No,Q1
TXN10315,2024-05-11,1636.15,Miscellaneous,Want,GPay,ATM Withdrawal,ATM Withdrawal payment,5,May,Saturday,19,Medium,Yes,No,Q2
TXN10600,2024-08-04,1956.05,Health & Medical,Need,GPay,Apollo Pharmacy,Apollo Pharmacy payment,8,August,Sunday,31,Medium,Yes,No,Q3
TXN10387,2024-06-06,2978.72,Shopping,Want,Paytm,Flipkart,Flipkart payment,6,June,Thursday,23,Large,No,No,Q2
TXN10273,2024-04-23,1449.09,Groceries,Need,Amazon Pay,DMart,DMart payment,4,April,Tuesday,17,Medium,No,No,Q2
TXN10166,2024-03-09,1489.95,Miscellaneous,Want,Paytm,Gift,Gift payment,3,March,Saturday,10,Medium,Yes,No,Q1
TXN10840,2024-10-24,2939.85,Groceries,Need,PhonePe,Reliance Fresh,Reliance Fresh payment,10,October,Thursday,43,Large,No,No,Q4
TXN10646,2024-08-18,665.9,Transport,Need,GPay,RedBus,RedBus payment,8,August,Sunday,33,Medium,Yes,No,Q3
TXN10818,2024-10-16,3880.36,Shopping,Want,PhonePe,Amazon,Amazon payment,10,October,Wednesday,42,Large,No,No,Q4
TXN10484,2024-07-01,3468.56,Travel,Want,GPay,MakeMyTrip,MakeMyTrip payment,7,July,Monday,27,Large,No,No,Q3
TXN10504,2024-07-07,2397.59,Shopping,Want,Paytm,Nykaa,Nykaa payment,7,July,Sunday,27,Large,Yes,No,Q3
TXN10831,2024-10-20,3465.96,Bills & Utilities,Need,Amazon Pay,BESCOM,BESCOM payment,10,October,Sunday,42,Large,Yes,No,Q4
TXN10243,2024-04-13,542.73,Transport,Need,Paytm,Uber,Uber payment,4,April,Saturday,15,Medium,Yes,No,Q2
TXN10566,2024-07-23,958.36,Entertainment,Want,GPay,Hotstar,Hotstar payment,7,July,Tuesday,30,Medium,No,No,Q3
TXN10875,2024-11-07,1595.72,Shopping,Want,PhonePe,Meesho,Meesho payment,11,November,Thursday,45,Medium,No,No,Q4
TXN10562,2024-07-22,215.54,Entertainment,Want,PhonePe,Spotify,Spotify payment,7,July,Monday,30,Small,No,No,Q3
TXN10972,2024-12-18,919.38,Entertainment,Want,Paytm,Netflix,Netflix payment,12,December,Wednesday,51,Medium,No,No,Q4
TXN10686,2024-09-01,3601.0,Shopping,Want,PhonePe,Myntra,Myntra payment,9,September,Sunday,35,Large,Yes,No,Q3
TXN10957,2024-12-08,994.86,Entertainment,Want,PhonePe,YouTube Premium,YouTube Premium payment,12,December,Sunday,49,Medium,Yes,No,Q4
TXN10189,2024-03-20,3289.02,Travel,Want,Paytm,IRCTC,IRCTC payment,3,March,Wednesday,12,Large,No,No,Q1
TXN10782,2024-10-03,2946.61,Shopping,Want,PhonePe,Flipkart,Flipkart payment,10,October,Thursday,40,Large,No,No,Q4
TXN10699,2024-09-06,407.59,Bills & Utilities,Need,PhonePe,MPPKVVCL,MPPKVVCL payment,9,September,Friday,36,Small,No,No,Q3
TXN10475,2024-06-27,268.49,Entertainment,Want,PhonePe,Spotify,Spotify payment,6,June,Thursday,26,Small,No,No,Q2
TXN10681,2024-08-27,121.24,Transport,Need,Paytm,RedBus,RedBus payment,8,August,Tuesday,35,Small,No,No,Q3
TXN10510,2024-07-08,2364.03,Health & Medical,Need,BHIM UPI,Netmeds,Netmeds payment,7,July,Monday,28,Large,No,No,Q3
TXN10058,2024-01-22,124.47,Food & Dining,Need,PhonePe,Local Dhaba,Local Dhaba payment,1,January,Monday,4,Small,No,No,Q1
TXN10474,2024-06-27,7889.33,Miscellaneous,Want,GPay,Gift,Gift payment,6,June,Thursday,26,Large,No,Yes,Q2
TXN10560,2024-07-22,123.75,Transport,Need,PhonePe,Local Auto,Local Auto payment,7,July,Monday,30,Small,No,No,Q3
TXN10856,2024-10-28,2660.74,Shopping,Want,PhonePe,Meesho,Meesho payment,10,October,Monday,44,Large,No,No,Q4
TXN10747,2024-09-18,307.67,Food & Dining,Need,BHIM UPI,Dominos,Dominos payment,9,September,Wednesday,38,Small,No,No,Q3
TXN10252,2024-04-15,128.22,Transport,Need,GPay,IRCTC,IRCTC payment,4,April,Monday,16,Small,No,No,Q2
TXN10021,2024-01-10,790.49,Food & Dining,Need,PhonePe,Dominos,Dominos payment,1,January,Wednesday,2,Medium,No,No,Q1
TXN10313,2024-05-10,708.09,Subscriptions,Want,PhonePe,Netflix,Netflix payment,5,May,Friday,19,Medium,No,No,Q2
TXN10459,2024-06-24,474.87,Food & Dining,Need,GPay,McDonald's,McDonald's payment,6,June,Monday,26,Small,No,No,Q2
TXN10160,2024-03-06,1322.11,Entertainment,Want,PhonePe,PVR Cinemas,PVR Cinemas payment,3,March,Wednesday,10,Medium,No,No,Q1
TXN10276,2024-04-25,1491.6,Shopping,Want,PhonePe,Amazon,Amazon payment,4,April,Thursday,17,Medium,No,No,Q2
TXN10955,2024-12-06,586.91,Food & Dining,Need,PhonePe,Swiggy,Swiggy payment,12,December,Friday,49,Medium,No,No,Q4
TXN10191,2024-03-21,161.75,Entertainment,Want,PhonePe,Spotify,Spotify payment,3,March,Thursday,12,Small,No,No,Q1
TXN10385,2024-06-05,139.02,Food & Dining,Need,GPay,Zomato,Zomato payment,6,June,Wednesday,23,Small,No,No,Q2
TXN10805,2024-10-12,13831.82,Bills & Utilities,Need,PhonePe,Airtel,Airtel payment,10,October,Saturday,41,Large,Yes,Yes,Q4
TXN10413,2024-06-12,2410.38,Groceries,Need,PhonePe,BigBasket,BigBasket payment,6,June,Wednesday,24,Large,No,No,Q2
TXN10491,2024-07-03,2182.39,Health & Medical,Need,PhonePe,Netmeds,Netmeds payment,7,July,Wednesday,27,Large,No,No,Q3
TXN10343,2024-05-20,2082.65,Groceries,Need,Amazon Pay,Zepto,Zepto payment,5,May,Monday,21,Large,No,No,Q2
TXN10769,2024-09-27,1701.79,Bills & Utilities,Need,Paytm,Airtel,Airtel payment,9,September,Friday,39,Medium,No,No,Q3
TXN10308,2024-05-08,4191.19,Shopping,Want,Amazon Pay,Myntra,Myntra payment,5,May,Wednesday,19,Large,No,No,Q2
TXN10661,2024-08-23,189.16,Food & Dining,Need,GPay,McDonald's,McDonald's payment,8,August,Friday,34,Small,No,No,Q3
TXN10130,2024-02-21,1995.77,Shopping,Want,PhonePe,Ajio,Ajio payment,2,February,Wednesday,8,Medium,No,No,Q1
TXN10663,2024-08-24,65.38,Entertainment,Want,BHIM UPI,PVR Cinemas,PVR Cinemas payment,8,August,Saturday,34,Small,Yes,No,Q3
TXN10871,2024-11-05,2763.11,Bills & Utilities,Need,GPay,MPPKVVCL,No Description,11,November,Tuesday,45,Large,No,No,Q4
TXN10099,2024-02-09,183.15,Subscriptions,Want,PhonePe,LinkedIn Premium,LinkedIn Premium payment,2,February,Friday,6,Small,No,No,Q1
TXN10372,2024-06-02,1487.72,Groceries,Need,GPay,Blinkit,Blinkit payment,6,June,Sunday,22,Medium,Yes,No,Q2
TXN10087,2024-02-05,5900.09,Education,Need,GPay,Coursera,Coursera payment,2,February,Monday,6,Large,No,No,Q1
TXN10458,2024-06-23,2653.72,Groceries,Need,GPay,DMart,DMart payment,6,June,Sunday,25,Large,Yes,No,Q2
TXN10330,2024-05-16,2448.72,Bills & Utilities,Need,Amazon Pay,BESCOM,BESCOM payment,5,May,Thursday,20,Large,No,No,Q2
TXN10214,2024-04-03,1656.16,Miscellaneous,Want,PhonePe,Temple,Temple payment,4,April,Wednesday,14,Medium,No,No,Q2
TXN10466,2024-06-24,200.26,Groceries,Need,BHIM UPI,Blinkit,Blinkit payment,6,June,Monday,26,Small,No,No,Q2
TXN10121,2024-02-18,1513.58,Entertainment,Want,Amazon Pay,Hotstar,Hotstar payment,2,February,Sunday,7,Medium,Yes,No,Q1
TXN10614,2024-08-09,314.27,Food & Dining,Need,GPay,McDonald's,McDonald's payment,8,August,Friday,32,Small,No,No,Q3
TXN10020,2024-01-10,1484.18,Entertainment,Want,Paytm,Netflix,Netflix payment,1,January,Wednesday,2,Medium,No,No,Q1
TXN10700,2024-09-06,2577.37,Shopping,Want,GPay,Amazon,Amazon payment,9,September,Friday,36,Large,No,No,Q3
TXN10071,2024-01-26,401.44,Food & Dining,Need,Paytm,Swiggy,Swiggy payment,1,January,Friday,4,Small,No,No,Q1
TXN10106,2024-02-13,471.83,Bills & Utilities,Need,PhonePe,Airtel,Airtel payment,2,February,Tuesday,7,Small,No,No,Q1
TXN10270,2024-04-22,713.12,Food & Dining,Need,GPay,Zomato,Zomato payment,4,April,Monday,17,Medium,No,No,Q2
TXN10860,2024-11-02,3137.28,Bills & Utilities,Need,Amazon Pay,LPG Booking,LPG Booking payment,11,November,Saturday,44,Large,Yes,No,Q4
TXN10435,2024-06-20,739.4,Miscellaneous,Want,BHIM UPI,Donation,Donation payment,6,June,Thursday,25,Medium,No,No,Q2
TXN10102,2024-02-10,1784.43,Shopping,Want,Paytm,Myntra,Myntra payment,2,February,Saturday,6,Medium,Yes,No,Q1
